InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Buster Chatham,2,448,52,118,21,11,6,59,8,0.263392857142857,0.399553571428571,0,0,0,0,0,179,0,1931,1712
FALSE,TRUE,Joe Dugan,14,5410,665,1516,277,46,42,571,37,0.280221811460259,0.371719038817006,0,0,0,0,0,2011,5,1931,1714
FALSE,FALSE,Bill Dreesen,1,180,38,40,10,4,1,10,1,0.222222222222222,0.338888888888889,0,0,0,0,0,61,0,1931,1715
FALSE,FALSE,Nick Cullop,5,490,49,122,29,12,11,67,1,0.248979591836735,0.424489795918367,0,0,0,0,0,208,0,1931,1717
FALSE,FALSE,Ray Cunningham,2,26,4,4,1,0,0,1,0,0.153846153846154,0.192307692307692,0,0,0,0,0,5,0,1932,1718
FALSE,FALSE,Ed Connolly,4,371,13,66,11,4,0,31,0,0.177897574123989,0.22911051212938,0,0,0,0,0,85,0,1932,1720
FALSE,TRUE,Ray Blades,10,2415,467,726,133,51,50,340,33,0.300621118012422,0.460041407867495,0,0,0,0,0,1111,0,1932,1721
FALSE,TRUE,Joe Boley,6,1780,203,478,88,22,7,227,15,0.268539325842697,0.354494382022472,0,0,0,0,0,631,0,1932,1723
FALSE,FALSE,Ike Boone,8,1160,177,372,79,11,26,194,3,0.320689655172414,0.475,0,0,0,0,0,551,0,1932,1724
FALSE,FALSE,Bruce Caldwell,2,38,4,7,1,1,0,5,1,0.184210526315789,0.263157894736842,0,0,0,0,0,10,0,1932,1726
FALSE,FALSE,Bill Akers,4,475,64,124,17,9,11,69,7,0.261052631578947,0.404210526315789,0,0,0,0,0,192,0,1932,1727
FALSE,FALSE,Hal Anderson,1,32,4,8,0,0,0,2,0,0.25,0.25,0,0,0,0,0,8,0,1932,1729
FALSE,FALSE,Benny Bengough,10,1125,83,287,46,12,0,108,2,0.255111111111111,0.317333333333333,0,0,0,0,0,357,0,1932,1730
FALSE,FALSE,Dave Barbee,2,374,44,92,23,7,6,60,1,0.245989304812834,0.393048128342246,0,0,0,0,0,147,0,1932,1732
FALSE,FALSE,George Knothe,1,12,2,1,1,0,0,0,0,0.0833333333333333,0.166666666666667,0,0,0,0,0,2,0,1932,1733
FALSE,FALSE,Wes Kingdon,1,34,10,11,3,1,0,3,0,0.323529411764706,0.470588235294118,0,0,0,0,0,16,0,1932,1735
FALSE,TRUE,High Pockets Kelly,16,5993,819,1778,337,76,148,1020,65,0.296679459369264,0.452361087935925,0,0,0,0,0,2711,5,1932,1736
FALSE,FALSE,Bill Lawrence,1,46,10,10,1,0,0,3,0,0.217391304347826,0.239130434782609,0,0,0,0,0,11,0,1932,1738
FALSE,FALSE,Joel Hunt,2,22,2,4,1,0,0,3,0,0.181818181818182,0.227272727272727,0,0,0,0,0,5,0,1932,1739
FALSE,FALSE,John Jones,2,10,0,2,0,0,0,1,0,0.2,0.2,0,0,0,0,0,2,0,1932,1741
FALSE,FALSE,Tom Jenkins,6,459,42,119,14,6,3,44,1,0.259259259259259,0.335511982570806,0,0,0,0,0,154,0,1932,1742
FALSE,FALSE,Showboat Fisher,4,340,62,114,21,6,8,71,6,0.335294117647059,0.502941176470588,0,0,0,0,0,171,0,1932,1744
FALSE,FALSE,Wally Gilbert,5,2317,301,624,112,17,7,214,21,0.269313767803194,0.341389728096677,0,0,0,0,0,791,0,1932,1745
FALSE,FALSE,Howdy Groskloss,3,184,14,48,7,2,0,21,1,0.260869565217391,0.320652173913043,0,0,0,0,0,59,0,1932,1747
FALSE,FALSE,Ed Grimes,2,125,16,31,1,3,0,18,1,0.248,0.304,0,0,0,0,0,38,0,1932,1748
FALSE,FALSE,Cliff Heathcote,15,4443,643,1222,206,55,42,448,191,0.275039387801035,0.374521719558857,0,0,0,0,0,1664,0,1932,1751
FALSE,FALSE,Johnnie Heving,8,985,103,261,37,12,1,90,4,0.26497461928934,0.32994923857868,0,0,0,0,0,325,0,1932,1753
FALSE,FALSE,Howie Storie,2,25,2,5,0,0,0,0,0,0.2,0.2,0,0,0,0,0,5,0,1932,1754
FALSE,FALSE,Harry Taylor,1,8,1,1,0,0,0,0,0,0.125,0.125,0,0,0,0,0,1,0,1932,1756
FALSE,FALSE,Tip Tobin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,1757
FALSE,FALSE,Russ Scarritt,4,1037,119,296,44,25,3,120,17,0.285438765670202,0.384763741562199,0,0,0,0,0,399,0,1932,1759
FALSE,FALSE,Johnny Schulte,5,374,59,98,15,4,14,64,1,0.262032085561497,0.435828877005348,0,0,0,0,0,163,0,1932,1760
FALSE,FALSE,Carey Selph,2,447,58,124,20,9,0,58,8,0.277404921700224,0.36241610738255,0,0,0,0,0,162,0,1932,1762
FALSE,FALSE,Mel Simons,2,194,24,52,9,0,0,12,1,0.268041237113402,0.314432989690722,0,0,0,0,0,61,0,1932,1763
FALSE,FALSE,Art McLarney,1,23,2,3,1,0,0,3,0,0.130434782608696,0.173913043478261,0,0,0,0,0,4,0,1932,1765
FALSE,FALSE,Jim McLaughlin,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1932,1766
FALSE,FALSE,Howard Maple,1,41,6,10,0,1,0,7,0,0.24390243902439,0.292682926829268,0,0,0,0,0,12,0,1932,1768
FALSE,FALSE,Johnny Lucas,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,1769
FALSE,FALSE,Danny Musser,1,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,1932,1771
FALSE,FALSE,Ed Montague,4,615,105,161,18,7,2,69,7,0.261788617886179,0.323577235772358,0,0,0,0,0,199,0,1932,1772
FALSE,FALSE,Hank Patterson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,1774
FALSE,FALSE,Urbane Pickering,2,798,95,205,41,9,11,92,6,0.256892230576441,0.37218045112782,0,0,0,0,0,297,0,1932,1775
FALSE,FALSE,Johnny Reder,1,37,4,5,1,0,0,3,0,0.135135135135135,0.162162162162162,0,0,0,0,0,6,0,1932,1777
FALSE,FALSE,Lance Richbourg,8,2619,378,806,101,51,13,247,65,0.307751050019091,0.400152730049637,0,0,0,0,0,1048,0,1932,1778
FALSE,FALSE,Oscar Roettger,4,66,7,14,1,0,0,6,0,0.212121212121212,0.227272727272727,0,0,0,0,0,15,0,1932,1780
FALSE,FALSE,Max Rosenfeld,3,57,8,17,4,0,2,7,2,0.298245614035088,0.473684210526316,0,0,0,0,0,27,0,1933,1781
FALSE,FALSE,Hal Rhyne,7,2031,252,508,98,22,2,192,13,0.250123092072871,0.322993599212211,0,0,0,0,0,656,0,1933,1783
FALSE,FALSE,Billy Rhiel,4,519,61,138,26,8,7,68,2,0.265895953757225,0.38728323699422,0,0,0,0,0,201,0,1933,1784
FALSE,FALSE,Mike Powers,2,80,10,19,6,1,0,7,2,0.2375,0.3375,0,0,0,0,0,27,0,1933,1786
FALSE,FALSE,Johnny Oulliber,1,75,9,20,1,0,0,3,0,0.266666666666667,0.28,0,0,0,0,0,21,0,1933,1787
FALSE,FALSE,Marv Olson,3,457,67,110,15,6,0,30,1,0.240700218818381,0.299781181619256,0,0,0,0,0,137,0,1933,1789
FALSE,FALSE,Tom Oliver,4,1931,202,534,101,11,0,176,12,0.276540652511652,0.340238218539617,0,0,0,0,0,657,0,1933,1790
FALSE,FALSE,Greg Mulleavy,3,292,28,76,14,5,0,28,5,0.26027397260274,0.342465753424658,0,0,0,0,0,100,0,1933,1792
FALSE,FALSE,Mem Lovett,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,1793
FALSE,FALSE,Joe Sprinz,3,53,6,9,1,0,0,2,0,0.169811320754717,0.188679245283019,0,0,0,0,0,10,0,1933,1795
FALSE,TRUE,Joe Sewell,14,7132,1141,2226,436,68,49,1055,74,0.312114413909142,0.412927650028043,0,0,0,0,0,2945,8,1933,1796
FALSE,FALSE,John Stoneham,1,25,4,3,0,0,1,3,0,0.12,0.24,0,0,0,0,0,6,0,1933,1798
FALSE,FALSE,Earl Webb,7,2161,326,661,155,25,56,333,8,0.305876908838501,0.478482184173994,0,0,0,0,0,1034,0,1933,1799
FALSE,FALSE,Al Wright,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1933,1801
FALSE,FALSE,Hugh Willingham,4,42,7,10,2,1,1,3,0,0.238095238095238,0.404761904761905,0,0,0,0,0,17,0,1933,1802
FALSE,FALSE,Pinky Hargrave,10,1601,177,445,91,16,39,265,17,0.277951280449719,0.427857589006871,0,0,0,0,0,685,0,1933,1804
FALSE,FALSE,Ted Gullic,2,612,73,151,25,8,9,79,7,0.246732026143791,0.357843137254902,0,0,0,0,0,219,0,1933,1805
FALSE,FALSE,Liz Funk,4,976,134,261,47,16,6,105,29,0.267418032786885,0.366803278688525,0,0,0,0,0,358,0,1933,1807
FALSE,FALSE,Neal Finn,4,1044,125,274,44,5,3,102,9,0.262452107279693,0.3227969348659,0,0,0,0,0,337,0,1933,1808
FALSE,FALSE,Bob Fothergill,12,3269,453,1064,225,52,36,582,42,0.325481798715203,0.459161823187519,0,0,0,0,0,1501,0,1933,1810
FALSE,FALSE,Hod Ford,15,4833,484,1269,200,55,16,494,21,0.262569832402235,0.336643906476309,0,0,0,0,0,1627,0,1933,1811
FALSE,FALSE,Bernie James,3,237,35,61,6,3,1,20,8,0.257383966244726,0.320675105485232,0,0,0,0,0,76,0,1933,1813
FALSE,FALSE,Smead Jolley,4,1710,188,521,111,21,46,313,5,0.304678362573099,0.474853801169591,0,0,0,0,0,812,0,1933,1814
FALSE,FALSE,Joe Hutcheson,1,184,19,43,4,1,6,21,1,0.233695652173913,0.364130434782609,0,0,0,0,0,67,0,1933,1816
FALSE,FALSE,Eddie Hunter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1933,1817
FALSE,FALSE,Fritz Knothe,2,615,70,135,26,3,2,53,8,0.219512195121951,0.28130081300813,0,0,0,0,0,173,0,1933,1819
FALSE,FALSE,Dale Alexander,5,2450,369,811,164,30,61,459,20,0.331020408163265,0.497142857142857,0,0,0,0,0,1218,0,1933,1820
FALSE,FALSE,Harley Boss,4,519,64,139,19,8,1,61,2,0.267822736030829,0.341040462427746,0,0,0,0,0,177,0,1933,1822
FALSE,FALSE,Del Bissonette,5,2291,359,699,117,50,66,391,17,0.305106940200786,0.486250545613269,0,0,0,0,0,1114,0,1933,1823
FALSE,TRUE,Lu Blue,13,5904,1151,1696,319,109,44,695,151,0.287262872628726,0.400575880758808,0,0,0,0,0,2365,0,1933,1825
FALSE,FALSE,Alta Cohen,3,67,8,13,2,0,0,2,0,0.194029850746269,0.223880597014925,0,0,0,0,0,15,0,1933,1826
FALSE,FALSE,Ed Cihocki,2,98,6,14,2,3,0,9,0,0.142857142857143,0.224489795918367,0,0,0,0,0,22,0,1933,1828
FALSE,FALSE,Eddie Delker,4,187,19,29,9,3,1,15,0,0.155080213903743,0.251336898395722,0,0,0,0,0,47,0,1933,1829
FALSE,FALSE,Chuck Dressen,8,2215,313,603,123,29,11,221,30,0.272234762979684,0.368848758465011,0,0,0,0,0,817,0,1933,1831
FALSE,FALSE,Taylor Douthit,11,4127,665,1201,220,38,29,396,67,0.291010419190695,0.383813908408045,0,0,0,0,0,1584,0,1933,1832
FALSE,FALSE,Bud Clancy,9,1796,204,504,69,26,12,198,19,0.280623608017817,0.36804008908686,0,0,0,0,0,661,0,1934,1834
FALSE,FALSE,Earl Clark,8,826,122,240,41,7,4,81,11,0.290556900726392,0.371670702179177,0,0,0,0,0,307,0,1934,1835
FALSE,FALSE,Joe Chamberlain,1,141,13,34,5,1,2,17,1,0.24113475177305,0.333333333333333,0,0,0,0,0,47,0,1934,1837
FALSE,FALSE,Pat Crawford,4,651,75,182,23,5,9,104,4,0.279569892473118,0.37173579109063,0,0,0,0,0,242,0,1934,1838
FALSE,FALSE,Linc Blakely,1,102,11,23,1,1,0,10,1,0.225490196078431,0.254901960784314,0,0,0,0,0,26,0,1934,1840
FALSE,FALSE,Bob Boken,2,457,54,113,15,4,6,72,4,0.2472647702407,0.336980306345733,0,0,0,0,0,154,0,1934,1841
FALSE,TRUE,Sparky Adams,13,5557,844,1588,249,48,9,394,154,0.285765700917761,0.352708295843081,0,0,0,0,0,1960,0,1934,1843
FALSE,FALSE,Red Kellett,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1844
FALSE,FALSE,Don Hurst,7,3275,510,976,190,28,115,610,41,0.298015267175573,0.478473282442748,0,0,0,0,0,1567,0,1934,1846
FALSE,FALSE,Gordie Hinkle,1,75,7,13,6,1,0,9,0,0.173333333333333,0.28,0,0,0,0,0,21,0,1934,1847
FALSE,FALSE,Dutch Holland,3,315,37,86,26,2,3,34,1,0.273015873015873,0.396825396825397,0,0,0,0,0,125,0,1934,1849
FALSE,FALSE,Bert Hogg,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1850
FALSE,FALSE,Irv Jeffries,3,495,71,116,19,0,8,46,6,0.234343434343434,0.321212121212121,0,0,0,0,0,159,0,1934,1852
FALSE,FALSE,Fred Frink,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1853
FALSE,FALSE,Jake Flowers,10,1693,229,433,75,18,16,201,58,0.255759007678677,0.349675132900177,0,0,0,0,0,592,0,1934,1855
FALSE,FALSE,Dutch Fehring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1856
FALSE,FALSE,Dick Gyselman,2,191,17,43,7,3,0,16,0,0.225130890052356,0.293193717277487,0,0,0,0,0,56,0,1934,1858
FALSE,FALSE,Dave Harris,7,1447,243,406,74,33,32,247,28,0.280580511402903,0.443676572218383,0,0,0,0,0,642,0,1934,1859
FALSE,FALSE,Francis Healy,4,54,9,13,3,0,0,5,0,0.240740740740741,0.296296296296296,0,0,0,0,0,16,0,1934,1861
FALSE,FALSE,Harvey Hendrick,11,2910,434,896,157,46,48,413,75,0.307903780068729,0.442955326460481,0,0,0,0,0,1289,0,1934,1862
FALSE,FALSE,Icehouse Wilson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934,1864
FALSE,FALSE,Red Worthington,4,1037,118,298,69,18,12,111,2,0.287367405978785,0.423336547733848,0,0,0,0,0,439,0,1934,1865
FALSE,TRUE,Riggs Stephenson,14,4508,714,1515,321,54,63,773,53,0.336069210292813,0.473158828748891,0,0,0,0,0,2133,0,1934,1867
FALSE,FALSE,Bennie Tate,10,1560,144,435,68,16,4,173,5,0.278846153846154,0.350641025641026,0,0,0,0,0,547,0,1934,1868
FALSE,FALSE,Pete Susko,1,224,25,64,5,3,2,25,3,0.285714285714286,0.361607142857143,0,0,0,0,0,81,0,1934,1870
FALSE,FALSE,Frenchy Uhalt,1,165,28,40,5,1,0,16,6,0.242424242424242,0.284848484848485,0,0,0,0,0,47,0,1934,1871
FALSE,FALSE,Fresco Thompson,9,2560,400,762,149,34,13,249,69,0.29765625,0.39765625,0,0,0,0,0,1018,0,1934,1873
FALSE,FALSE,Ivey Shiver,2,68,8,13,1,0,2,6,1,0.191176470588235,0.294117647058824,0,0,0,0,0,20,0,1934,1874
FALSE,FALSE,Wes Schulmerich,4,1442,169,417,73,20,27,192,7,0.289181692094313,0.42371705963939,0,0,0,0,0,611,0,1934,1876
FALSE,FALSE,Art Scharein,3,776,92,189,32,5,0,70,11,0.243556701030928,0.297680412371134,0,0,0,0,0,231,0,1934,1877
FALSE,FALSE,Jerry McQuaig,1,16,2,1,0,0,0,1,0,0.0625,0.0625,0,0,0,0,0,1,0,1934,1879
FALSE,FALSE,Dan McGee,1,22,2,3,0,0,0,1,0,0.136363636363636,0.136363636363636,0,0,0,0,0,3,0,1934,1880
FALSE,FALSE,Mark Mauldin,1,38,3,10,2,0,1,3,0,0.263157894736842,0.394736842105263,0,0,0,0,0,15,0,1934,1882
FALSE,FALSE,Bill Marshall,2,8,1,1,0,0,0,0,0,0.125,0.125,0,0,0,0,0,1,0,1934,1883
FALSE,FALSE,Freddie Muller,2,49,7,9,1,1,0,3,1,0.183673469387755,0.244897959183673,0,0,0,0,0,12,0,1934,1885
FALSE,FALSE,Eddie Moore,10,2474,360,706,108,26,13,257,52,0.285367825383994,0.365804365400162,0,0,0,0,0,905,0,1934,1886
FALSE,TRUE,Lefty O'Doul,11,3264,624,1140,175,41,113,542,36,0.349264705882353,0.531862745098039,1,0,0,0,0,1736,4,1934,1888
FALSE,FALSE,Johnny Pasek,2,70,7,18,4,0,0,4,2,0.257142857142857,0.314285714285714,0,0,0,0,0,22,0,1934,1889
FALSE,FALSE,Dick Porter,6,2515,426,774,159,37,11,282,23,0.307753479125249,0.41351888667992,0,0,0,0,0,1040,0,1934,1891
FALSE,TRUE,Cy Perkins,17,3604,329,933,175,35,30,409,18,0.258879023307436,0.351831298557159,0,0,0,0,0,1268,1,1934,1892
FALSE,FALSE,Tony Robello,2,32,1,7,3,0,0,3,0,0.21875,0.3125,0,0,0,0,0,10,0,1934,1894
FALSE,FALSE,Art Ruble,2,145,23,30,8,2,0,19,2,0.206896551724138,0.289655172413793,0,0,0,0,0,42,0,1934,1895
FALSE,FALSE,Wally Roettger,8,1949,192,556,96,23,19,245,4,0.285274499743458,0.38737814263725,0,0,0,0,0,755,0,1934,1897
FALSE,FALSE,Ted Petoskey,2,12,0,2,0,0,0,1,1,0.166666666666667,0.166666666666667,0,0,0,0,0,2,0,1935,1900
FALSE,FALSE,Eddie Phillips,6,997,82,236,54,6,14,126,3,0.236710130391174,0.345035105315948,0,0,0,0,0,344,0,1935,1901
FALSE,FALSE,Bill Patton,1,10,1,3,1,0,0,2,0,0.3,0.4,0,0,0,0,0,4,0,1935,1903
FALSE,FALSE,Jack Owens,1,8,0,2,0,0,0,1,0,0.25,0.25,0,0,0,0,0,2,0,1935,1904
FALSE,FALSE,Whitey Ock,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,1906
FALSE,FALSE,Curly Onis,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1935,1907
FALSE,FALSE,Heinie Mueller,11,2118,296,597,87,37,22,272,37,0.281869688385269,0.3890462700661,0,0,0,0,0,824,0,1935,1909
FALSE,FALSE,Joe Mowry,3,464,51,108,19,6,2,37,1,0.232758620689655,0.3125,0,0,0,0,0,145,0,1935,1910
FALSE,FALSE,Joe Malay,2,25,0,4,0,0,0,2,0,0.16,0.16,0,0,0,0,0,4,0,1935,1912
FALSE,FALSE,Vince Sherlock,1,26,4,12,1,0,0,6,1,0.461538461538462,0.5,0,0,0,0,0,13,0,1935,1915
FALSE,FALSE,Hugh Shelley,1,8,1,2,0,0,0,1,0,0.25,0.25,0,0,0,0,0,2,0,1935,1916
FALSE,FALSE,Bernie Snyder,1,32,5,11,1,0,0,3,0,0.34375,0.375,0,0,0,0,0,12,0,1935,1918
FALSE,FALSE,Gordon Slade,6,1372,147,353,60,11,8,123,12,0.257288629737609,0.334548104956268,0,0,0,0,0,459,0,1935,1919
FALSE,FALSE,Zack Taylor,16,2865,258,748,113,28,9,311,9,0.26108202443281,0.329493891797557,0,0,0,0,0,944,0,1935,1921
FALSE,FALSE,Hal Warnock,1,7,1,2,2,0,0,0,0,0.285714285714286,0.571428571428571,0,0,0,0,0,4,0,1935,1922
FALSE,FALSE,Charlie Wilson,4,186,15,40,7,3,2,14,0,0.21505376344086,0.317204301075269,0,0,0,0,0,59,0,1935,1924
FALSE,FALSE,Dib Williams,6,1574,198,421,74,12,29,201,7,0.267471410419314,0.385006353240152,0,0,0,0,0,606,0,1935,1925
FALSE,FALSE,Doc Farrell,9,1799,181,467,63,8,10,213,14,0.259588660366871,0.32017787659811,0,0,0,0,0,576,0,1935,1927
FALSE,FALSE,Lyle Judy,1,11,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1935,1928
FALSE,FALSE,Bubber Jonnard,6,235,26,54,7,1,0,20,0,0.229787234042553,0.268085106382979,0,0,0,0,0,63,0,1935,1930
FALSE,FALSE,Sammy Holbrook,1,135,20,35,2,2,2,25,0,0.259259259259259,0.348148148148148,0,0,0,0,0,47,0,1935,1931
FALSE,FALSE,Marty Hopkins,2,379,48,80,12,0,4,48,1,0.211081794195251,0.274406332453826,0,0,0,0,0,104,0,1935,1933
FALSE,FALSE,Len Koenecke,3,922,155,274,49,9,22,114,11,0.297180043383948,0.441431670281996,0,0,0,0,0,407,0,1935,1934
FALSE,FALSE,Johnny Burnett,9,1835,288,521,94,15,9,213,15,0.283923705722071,0.366212534059946,0,0,0,0,0,672,0,1935,1936
FALSE,FALSE,Bill Brenzel,3,217,16,43,9,1,0,19,2,0.19815668202765,0.248847926267281,0,0,0,0,0,54,0,1935,1937
FALSE,FALSE,Buzz Boyle,5,1343,185,389,58,24,12,125,24,0.289650037230082,0.395383469843634,0,0,0,0,0,531,0,1935,1939
FALSE,TRUE,Max Bishop,12,4494,966,1216,236,35,41,379,43,0.270582999554962,0.366043613707165,0,0,0,0,0,1645,0,1935,1940
FALSE,FALSE,Jocko Conlan,2,365,55,96,18,4,0,31,5,0.263013698630137,0.334246575342466,0,0,0,0,0,122,0,1935,1942
FALSE,TRUE,Earle Combs,12,5746,1186,1866,309,154,58,632,96,0.324747650539506,0.46240863209189,0,0,0,0,0,2657,1,1935,1943
FALSE,FALSE,Dino Chiozza,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,1945
FALSE,FALSE,Kit Carson,2,40,5,10,4,1,0,2,0,0.25,0.4,0,0,0,0,0,16,0,1935,1946
FALSE,FALSE,Aubrey Epps,1,4,1,3,0,1,0,3,0,0.75,1.25,0,0,0,0,0,5,0,1935,1948
FALSE,FALSE,Rod Dedeaux,1,4,0,1,0,0,0,1,0,0.25,0.25,0,0,0,0,0,1,0,1935,1949
FALSE,FALSE,Ox Eckhardt,2,52,6,10,1,0,1,7,0,0.192307692307692,0.269230769230769,0,0,0,0,0,14,0,1936,1951
FALSE,FALSE,Calvin Chapman,2,272,41,72,8,3,1,25,7,0.264705882352941,0.327205882352941,0,0,0,0,0,89,0,1936,1952
FALSE,FALSE,Joe Coscarart,2,651,58,157,22,4,3,73,2,0.241167434715822,0.301075268817204,0,0,0,0,0,196,0,1936,1954
FALSE,FALSE,Jack Burns,7,3516,541,980,199,31,44,417,63,0.27872582480091,0.390500568828214,0,0,0,0,0,1373,0,1936,1955
FALSE,FALSE,Walter Alston,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,1957
FALSE,FALSE,Walt Bashore,1,10,1,2,0,0,0,0,0,0.2,0.2,0,0,0,0,0,2,0,1936,1958
FALSE,FALSE,Swede Larsen,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,1960
FALSE,FALSE,Bill Lewis,3,101,20,33,3,0,1,11,0,0.326732673267327,0.386138613861386,0,0,0,0,0,39,0,1936,1961
FALSE,FALSE,Mark Koenig,12,4271,572,1190,195,49,28,443,31,0.278623273238118,0.366892999297588,0,0,0,0,0,1567,0,1936,1963
FALSE,FALSE,Joe Holden,3,24,1,2,0,0,0,0,1,0.0833333333333333,0.0833333333333333,0,0,0,0,0,2,0,1936,1964
FALSE,TRUE,Travis Jackson,15,6086,833,1768,291,86,135,929,71,0.290502793296089,0.433125205389418,1,0,0,0,0,2636,12,1936,1966
FALSE,FALSE,Hal Finney,5,227,39,46,8,1,1,27,1,0.202643171806167,0.259911894273128,0,0,0,0,0,59,0,1936,1967
FALSE,FALSE,Art Garibaldi,1,232,30,64,12,0,1,20,3,0.275862068965517,0.34051724137931,0,0,0,0,0,79,0,1936,1969
FALSE,FALSE,Johnny Gill,6,322,39,79,17,1,10,45,1,0.245341614906832,0.397515527950311,0,0,0,0,0,128,0,1936,1970
FALSE,FALSE,George Washington,2,388,46,104,24,3,9,52,1,0.268041237113402,0.414948453608247,0,0,0,0,0,161,0,1936,1972
FALSE,FALSE,George Watkins,7,3207,490,925,192,42,73,420,61,0.288431555971313,0.442781415653259,0,0,0,0,0,1420,0,1936,1973
FALSE,FALSE,Danny Taylor,9,2190,388,650,121,37,44,305,56,0.296803652968037,0.446118721461187,0,0,0,0,0,977,0,1936,1975
FALSE,FALSE,Ernie Sulik,1,404,69,116,14,4,6,36,4,0.287128712871287,0.386138613861386,0,0,0,0,0,156,0,1936,1976
FALSE,FALSE,George Stumpf,4,260,31,61,7,3,1,32,5,0.234615384615385,0.296153846153846,0,0,0,0,0,77,0,1936,1978
FALSE,FALSE,Nick Tremark,3,73,10,18,4,0,0,10,0,0.246575342465753,0.301369863013699,0,0,0,0,0,22,0,1936,1979
FALSE,FALSE,Chuck Sheerin,1,72,4,19,4,0,0,4,0,0.263888888888889,0.319444444444444,0,0,0,0,0,23,0,1936,1981
FALSE,FALSE,Jim Sheehan,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936,1982
FALSE,FALSE,Lou Scoffic,1,7,2,3,0,0,0,2,0,0.428571428571429,0.428571428571429,0,0,0,0,0,3,0,1936,1984
FALSE,FALSE,Emil Mailho,1,18,5,1,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0,0,0,0,0,1,0,1936,1985
FALSE,FALSE,Jo-Jo Morrissey,3,841,61,195,31,1,0,45,7,0.231866825208086,0.271105826397146,0,0,0,0,0,228,0,1936,1987
FALSE,FALSE,Glenn Myatt,16,2678,346,722,137,37,38,387,20,0.269604182225541,0.390963405526512,0,0,0,0,0,1047,0,1936,1988
FALSE,FALSE,Ed Moriarty,2,40,5,12,2,1,1,1,0,0.3,0.475,0,0,0,0,0,19,0,1936,1990
FALSE,TRUE,Bing Miller,16,6212,946,1934,389,96,116,992,127,0.311332904056665,0.460882163554411,0,0,0,0,0,2863,0,1936,1991
FALSE,FALSE,Jack Peerson,2,53,10,17,2,1,0,6,0,0.320754716981132,0.39622641509434,0,0,0,0,0,21,0,1936,1993
FALSE,FALSE,Salty Parker,1,25,6,7,2,0,0,4,0,0.28,0.36,0,0,0,0,0,9,0,1936,1994
FALSE,FALSE,George Puccinelli,4,607,109,172,40,3,19,102,3,0.2833607907743,0.453047775947282,0,0,0,0,0,275,0,1936,1996
FALSE,FALSE,Ray Pepper,5,1015,109,285,46,10,14,170,2,0.280788177339901,0.387192118226601,0,0,0,0,0,393,0,1936,1997
FALSE,FALSE,Jack Radtke,1,31,8,3,0,0,0,2,3,0.0967741935483871,0.0967741935483871,0,0,0,0,0,3,0,1936,1999
FALSE,FALSE,Les Rock,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1936,2000
FALSE,FALSE,Jack Rothrock,11,3350,498,924,162,35,28,327,75,0.275820895522388,0.370149253731343,0,0,0,0,0,1240,0,1937,2002
FALSE,FALSE,Bruce Ogrodowski,2,516,65,119,25,4,4,51,2,0.23062015503876,0.317829457364341,0,0,0,0,0,164,0,1937,2003
FALSE,FALSE,Ski Melillo,12,5063,590,1316,210,64,22,548,69,0.259924945684377,0.339719533873198,0,0,0,0,0,1720,1,1937,2005
FALSE,FALSE,Dutch Mele,1,14,1,2,1,0,0,1,0,0.142857142857143,0.214285714285714,0,0,0,0,0,3,0,1937,2006
FALSE,FALSE,Randy Moore,10,2253,258,627,110,17,27,308,11,0.278295605858855,0.378162450066578,0,0,0,0,0,852,0,1937,2008
FALSE,FALSE,Leo Norris,2,962,109,252,51,7,20,112,7,0.261954261954262,0.391891891891892,0,0,0,0,0,377,0,1937,2009
