FALSE,FALSE,Billy Ashley,7,618,56,144,23,1,28,84,0,.233,.409,0,0,0,0,0,253,0,1998,ashlebi01,202,5529,4744
FALSE,FALSE,Darrell Johnson,6,320,24,75,6,1,2,28,1,.234,.278,0,0,0,0,0,89,0,1962,johnsda01,203,5529,4744
FALSE,FALSE,Jose Herrera,2,390,53,103,16,3,6,32,9,.264,.367,0,0,0,0,0,143,0,1996,herrejo02,205,5529,4744
FALSE,FALSE,Chick Davies,4,202,24,39,8,4,0,17,3,.193,.272,0,0,0,0,0,55,0,1926,daviech01,206,5529,4744
FALSE,FALSE,Al Brancato,4,930,117,199,37,11,4,80,5,.214,.290,0,0,0,0,0,270,0,1945,brancal01,207,5529,4744
FALSE,FALSE,Rick Bosetti,7,1543,172,385,70,8,17,133,30,.250,.338,0,0,0,0,0,522,0,1982,bosetri01,209,5529,4744
FALSE,FALSE,Harry Chapman,5,404,38,80,8,5,1,44,7,.198,.250,0,0,0,0,0,101,0,1916,chapmha01,210,5529,4744
FALSE,FALSE,Norm Schlueter,3,296,18,55,11,2,0,26,3,.186,.236,0,0,0,0,0,70,0,1944,schluno01,211,5529,4744
FALSE,FALSE,Bill Rigney,8,1966,281,510,78,14,41,212,25,.259,.376,1,0,0,0,0,739,0,1953,rignebi01,213,5529,4744
FALSE,FALSE,Everett Booe,2,352,43,77,10,4,0,22,14,.219,.270,0,0,0,0,0,95,0,1914,booeev01,214,5529,4744
FALSE,FALSE,Jerry Harrington,4,666,60,151,19,6,3,73,8,.227,.287,0,0,0,0,0,191,0,1893,harrije01,215,5529,4744
FALSE,FALSE,Joe Gantenbein,2,545,68,148,20,6,8,59,2,.272,.374,0,0,0,0,0,204,0,1940,gantejo01,217,5529,4744
FALSE,FALSE,Chris Brown,6,1523,164,410,61,6,38,184,21,.269,.392,1,0,0,0,0,597,0,1989,brownch02,218,5529,4744
FALSE,FALSE,Gary Rajsich,4,296,28,70,17,3,3,27,1,.236,.345,0,0,0,0,0,102,0,1985,rajsiga01,219,5529,4744
FALSE,FALSE,Walt Tragesser,7,689,54,148,31,3,6,66,14,.215,.295,0,0,0,0,0,203,0,1920,tragewa01,221,5529,4744
FALSE,FALSE,Alex Gonzalez,16,5776,667,1418,332,31,157,690,30,.245,.395,1,0,0,0,0,2283,0,2014,gonzaal02,222,5529,4744
FALSE,FALSE,Bob Allen,7,2216,338,534,77,45,14,306,53,.241,.335,0,0,0,0,0,743,0,1900,allenbo01,223,5529,4744
FALSE,FALSE,Frank Meinke,2,344,28,56,5,7,6,24,0,.163,.270,0,0,0,0,0,93,0,1885,meinkfr01,225,5529,4744
FALSE,FALSE,Tim Flood,3,816,70,190,26,6,3,86,23,.233,.290,0,0,0,0,0,237,0,1903,floodti01,226,5529,4744
FALSE,FALSE,Wilton Guerrero,8,1678,197,473,53,30,11,127,42,.282,.369,0,0,0,0,0,619,0,2004,guerrwi01,227,5529,4744
FALSE,FALSE,Bobby Del Greco,9,1982,271,454,95,11,42,169,16,.229,.352,0,0,0,0,0,697,0,1965,delgrbo01,229,5529,4744
FALSE,FALSE,Rocky Bridges,11,2272,245,562,80,11,16,187,10,.247,.313,1,0,0,0,0,712,0,1961,bridgro01,230,5529,4744
FALSE,FALSE,George Anderson,3,1007,148,289,40,17,5,69,36,.287,.375,0,0,0,0,0,378,0,1918,anderge01,231,5529,4744
FALSE,FALSE,John O'Rourke,3,945,148,279,58,24,11,98,0,.295,.442,0,0,0,0,0,418,0,1883,orourjo01,233,5529,4744
FALSE,FALSE,Andy Carey,11,2850,371,741,119,38,64,350,23,.260,.396,0,0,0,0,0,1128,0,1962,careyan01,234,5529,4744
FALSE,FALSE,Tom Needham,11,1491,113,311,50,10,8,117,20,.209,.272,0,0,0,0,0,405,0,1914,needhto01,235,5529,4744
FALSE,FALSE,Lou Hardie,4,300,28,67,10,3,3,21,8,.223,.307,0,0,0,0,0,92,0,1891,hardilo01,237,5529,4744
FALSE,FALSE,Art Jahn,2,349,45,97,15,8,1,55,2,.278,.375,0,0,0,0,0,131,0,1928,jahnar01,238,5529,4744
FALSE,FALSE,Ben Steiner,3,308,41,79,8,3,3,20,10,.256,.331,0,0,0,0,0,102,0,1947,steinbe01,239,5529,4744
