InductedToHallOfFame,YearsPlayed,AB,R,H,2B,3B,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,MVPs,TripleCrowns,GoldGloves,MajorLeaguePlayerOfTheYearAwards,TB
FALSE,2,100,11,22,4,0,7,23,0,0.22,0.47,0,0,0,0,0,58
FALSE,3,151,11,34,9,0,2,24,1,0.225165563,0.324503311,0,0,0,0,0,60
FALSE,2,248,33,57,8,0,1,7,13,0.22983871,0.274193548,0,0,0,0,0,77
FALSE,5,401,46,95,17,0,1,35,5,0.236907731,0.286783042,0,0,0,0,0,133
FALSE,1,15,2,3,0,0,0,0,0,0.2,0.2,0,0,0,0,0,3
FALSE,1,5,0,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1
FALSE,10,1007,119,263,36,11,17,118,2,0.261171797,0.369414101,0,0,0,0,0,436
FALSE,2,12,3,3,1,0,0,0,1,0.25,0.333333333,0,0,0,0,0,5
FALSE,12,4623,657,1400,275,38,130,726,80,0.302833658,0.463119187,2,0,0,0,0,2584
FALSE,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,7,1916,241,466,92,2,79,259,4,0.243215031,0.417014614,0,0,0,0,0,972
FALSE,1,81,15,17,3,0,0,5,3,0.209876543,0.24691358,0,0,0,0,0,23
FALSE,12,4559,802,1298,281,43,81,404,285,0.28471156,0.418512832,3,0,0,0,0,2313
FALSE,4,132,10,23,7,1,0,9,1,0.174242424,0.242424242,0,0,0,0,0,40
FALSE,4,205,31,50,3,4,4,21,2,0.243902439,0.356097561,0,0,0,0,0,84
FALSE,1,58,7,10,0,2,1,7,2,0.172413793,0.293103448,0,0,0,0,0,20
FALSE,8,2104,261,592,116,10,55,304,10,0.281368821,0.424429658,0,0,0,0,0,1074
FALSE,2,390,53,103,16,3,6,32,9,0.264102564,0.366666667,0,0,0,0,0,168
FALSE,2,146,33,40,10,3,4,10,12,0.273972603,0.465753425,0,0,0,0,0,85
FALSE,7,801,113,198,42,7,9,75,19,0.247191011,0.350811486,0,0,0,0,0,339
FALSE,1,54,9,11,1,0,1,9,1,0.203703704,0.277777778,0,0,0,0,0,17
FALSE,2,43,11,11,0,0,2,6,2,0.255813953,0.395348837,0,0,0,0,0,19
FALSE,1,49,4,11,4,0,2,6,0,0.224489796,0.428571429,0,0,0,0,0,27
FALSE,11,4612,671,1187,238,39,119,458,103,0.257372073,0.40329575,2,0,0,1,0,2256
FALSE,20,8288,1231,2365,412,55,185,1003,236,0.285352317,0.415299228,6,0,0,4,0,4094
FALSE,13,2775,314,658,121,12,77,350,5,0.237117117,0.372612613,0,0,0,0,0,1244
FALSE,1,118,10,32,2,0,2,12,0,0.271186441,0.338983051,0,0,0,0,0,44
FALSE,1,20,0,5,0,0,0,0,0,0.25,0.25,0,0,0,0,0,5
FALSE,4,309,44,61,10,1,20,51,0,0.197411003,0.430420712,0,0,0,0,0,164
FALSE,9,3354,494,898,214,17,116,426,120,0.267740012,0.445438283,3,0,0,0,0,1841
FALSE,2,131,9,33,7,1,2,15,0,0.251908397,0.366412214,0,0,0,0,0,58
FALSE,14,4299,505,989,137,32,56,353,120,0.230053501,0.315887416,0,0,0,0,0,1583
FALSE,3,87,5,11,1,0,0,3,1,0.126436782,0.137931034,0,0,0,0,0,13
FALSE,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,1,23,10,2,0,0,0,0,6,8.70E-02,8.70E-02,0,0,0,0,0,2
FALSE,2,89,12,20,6,1,1,5,1,0.224719101,0.348314607,0,0,0,0,0,39
FALSE,7,1708,203,467,75,8,67,252,11,0.273419204,0.444379391,0,0,0,0,0,909
FALSE,1,27,7,7,0,0,0,1,0,0.259259259,0.259259259,0,0,0,0,0,7
FALSE,1,97,8,19,3,0,2,6,1,0.195876289,0.288659794,0,0,0,0,0,33
FALSE,1,16,4,1,1,0,0,0,1,0.0625,0.125,0,0,0,0,0,3
FALSE,4,145,14,33,7,3,2,26,0,0.227586207,0.35862069,0,0,0,0,0,64
FALSE,4,58,8,9,3,0,1,5,0,0.155172414,0.25862069,0,0,0,0,0,19
FALSE,4,323,54,75,16,2,11,36,5,0.232198142,0.39628483,0,0,0,0,0,157
FALSE,6,225,36,55,9,0,2,24,9,0.244444444,0.311111111,0,0,0,0,0,81
FALSE,2,23,0,4,0,0,0,1,0,0.173913043,0.173913043,0,0,0,0,0,4
FALSE,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,7,1234,126,284,50,0,33,144,3,0.230145867,0.35089141,0,0,0,0,0,516
FALSE,18,6489,667,1687,298,27,107,708,80,0.259978425,0.363692403,5,0,0,4,0,2792
FALSE,3,613,79,157,19,9,2,36,18,0.256117455,0.326264274,0,0,0,0,0,230
FALSE,8,1883,260,457,90,3,91,292,13,0.242697823,0.43866171,0,0,0,0,0,1010
FALSE,1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,6,187,31,49,11,0,8,22,0,0.262032086,0.449197861,0,0,0,0,0,103
FALSE,14,4293,559,1173,186,37,57,405,93,0.2732355,0.373631493,0,0,0,0,0,1884
FALSE,4,355,41,85,13,0,13,49,3,0.23943662,0.385915493,0,0,0,0,0,163
FALSE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,9,470,51,117,17,4,10,43,3,0.24893617,0.365957447,0,0,0,0,0,203
FALSE,8,1872,254,527,104,4,49,250,5,0.281517094,0.419871795,0,0,0,0,0,943
FALSE,2,164,23,44,14,0,3,20,7,0.268292683,0.408536585,0,0,0,0,0,84
FALSE,5,146,18,36,8,1,0,17,1,0.246575342,0.315068493,0,0,0,0,0,55
FALSE,4,943,95,244,53,5,24,113,8,0.258748674,0.401908802,0,0,0,0,0,461
FALSE,6,1772,250,444,63,13,5,143,116,0.250564334,0.309255079,0,0,0,0,0,629
FALSE,2,106,12,24,3,0,4,17,0,0.226415094,0.367924528,0,0,0,0,0,46
FALSE,7,946,87,219,38,5,13,110,6,0.231501057,0.32346723,0,0,0,0,0,362
FALSE,12,5278,739,1557,285,35,74,613,80,0.294998105,0.404319818,2,0,0,0,0,2528
FALSE,1,9,4,3,0,0,0,2,0,0.333333333,0.333333333,0,0,0,0,0,3
FALSE,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,11,4554,566,1231,263,10,27,392,40,0.270311814,0.350241546,0,0,0,0,0,1895
FALSE,5,870,131,210,34,4,13,79,41,0.24137931,0.334482759,0,0,0,0,0,342
FALSE,9,798,121,194,27,6,2,64,65,0.243107769,0.299498747,0,0,0,0,0,274
FALSE,1,8,1,2,1,0,0,0,0,0.25,0.375,0,0,0,0,0,4
FALSE,14,5011,756,1366,289,22,262,925,37,0.272600279,0.495909,1,0,0,0,0,3058
FALSE,1,17,1,3,1,0,1,1,0,0.176470588,0.411764706,0,0,0,0,0,9
FALSE,12,2597,336,574,120,6,96,335,24,0.221024259,0.382749326,0,0,0,0,0,1216
FALSE,2,128,19,30,6,0,3,10,3,0.234375,0.3515625,0,0,0,0,0,54
FALSE,12,4677,619,1247,233,37,87,491,174,0.266623904,0.388069275,1,0,0,0,0,2172
FALSE,3,198,23,50,10,2,3,15,3,0.252525253,0.368686869,0,0,0,0,0,88
FALSE,1,34,6,11,0,0,2,2,0,0.323529412,0.5,0,0,0,0,0,19
FALSE,15,5673,712,1440,296,50,111,604,108,0.25383395,0.382337388,0,0,0,0,0,2626
FALSE,13,1539,185,368,59,4,19,136,23,0.239116309,0.319688109,0,0,0,0,0,574
FALSE,7,575,62,159,27,1,7,78,2,0.276521739,0.363478261,0,0,0,0,0,244
FALSE,3,47,9,15,4,0,1,8,0,0.319148936,0.468085106,0,0,0,0,0,27
FALSE,9,1999,249,462,81,8,78,269,24,0.231115558,0.396698349,0,0,0,0,0,960
FALSE,2,252,27,60,12,1,3,21,2,0.238095238,0.329365079,0,0,0,0,0,99
FALSE,10,2030,175,488,106,6,47,257,3,0.240394089,0.367980296,0,0,0,0,0,906
FALSE,13,5406,849,1425,176,89,28,346,752,0.263596004,0.344617092,2,0,0,0,0,2156
FALSE,7,1801,197,478,94,12,33,211,7,0.265408107,0.385896724,2,0,0,0,0,834
FALSE,8,1713,254,435,81,7,13,123,144,0.253940455,0.332165791,0,0,0,0,0,670
FALSE,17,8180,1359,2375,277,131,54,578,558,0.290342298,0.37603912,1,0,0,0,0,3538
FALSE,14,3630,511,891,197,25,137,588,50,0.245454545,0.426721763,3,0,0,0,0,1908
FALSE,12,3740,491,949,170,33,105,480,85,0.253743316,0.401069519,0,0,0,0,0,1808
FALSE,8,1386,227,329,47,23,10,119,77,0.237373737,0.326118326,0,0,0,0,0,532
FALSE,16,8422,1170,2184,432,53,396,1445,231,0.259320826,0.464260271,5,0,0,0,0,4791
FALSE,11,3734,624,1035,171,41,30,294,117,0.277182646,0.369041243,1,0,0,0,0,1620
FALSE,7,1276,136,308,59,7,34,185,16,0.24137931,0.378526646,0,0,0,0,0,583
FALSE,4,448,47,109,16,3,19,60,4,0.243303571,0.419642857,0,0,0,0,0,226
FALSE,3,26,3,7,1,0,0,4,0,0.269230769,0.307692308,0,0,0,0,0,9
FALSE,2,258,28,52,15,0,5,26,1,0.201550388,0.317829457,0,0,0,0,0,102
FALSE,8,927,99,218,43,9,16,100,15,0.235167206,0.352750809,0,0,0,0,0,395
FALSE,7,618,56,144,23,1,28,84,0,0.233009709,0.409385113,0,0,0,0,0,305
FALSE,17,2301,217,508,55,14,2,142,43,0.220773577,0.259452412,0,0,0,0,0,668
FALSE,4,677,88,162,38,5,12,69,5,0.23929099,0.363367799,0,0,0,0,0,301
FALSE,6,1272,179,313,70,3,67,209,11,0.246069182,0.463836478,0,0,0,0,0,730
FALSE,1,89,14,20,6,0,0,7,0,0.224719101,0.292134831,0,0,0,0,0,32
FALSE,13,5157,744,1313,200,7,319,1008,2,0.254605391,0.481675393,3,0,0,0,0,3010
FALSE,15,3995,492,1160,221,39,52,477,105,0.290362954,0.404255319,0,0,0,0,0,1927
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,12,4233,546,1043,194,21,206,655,33,0.246397354,0.448145523,0,0,0,0,0,2318
FALSE,10,2820,415,739,122,2,151,449,5,0.262056738,0.467375887,0,0,0,0,0,1593
FALSE,1,115,16,35,8,1,3,18,3,0.304347826,0.469565217,0,0,0,0,0,66
FALSE,5,205,28,50,10,0,3,12,3,0.243902439,0.336585366,0,0,0,0,0,82
FALSE,3,134,14,31,7,0,2,16,1,0.231343284,0.328358209,0,0,0,0,0,53
FALSE,5,423,63,101,12,3,3,33,13,0.238770686,0.302600473,0,0,0,0,0,146
FALSE,1,78,11,16,2,1,2,6,1,0.205128205,0.333333333,0,0,0,0,0,31
FALSE,9,1859,194,434,87,7,31,211,14,0.233458849,0.33781603,0,0,0,0,0,753
FALSE,6,305,40,71,6,2,11,38,6,0.232786885,0.373770492,0,0,0,0,0,133
FALSE,10,1145,146,288,47,2,39,150,2,0.251528384,0.398253275,0,0,0,0,0,544
FALSE,7,588,84,138,32,3,20,83,7,0.234693878,0.401360544,0,0,0,0,0,291
FALSE,3,58,3,11,3,1,0,4,1,0.189655172,0.275862069,0,0,0,0,0,20
FALSE,12,4147,663,1220,203,31,30,352,264,0.29418857,0.379792621,1,0,0,0,0,1839
FALSE,12,2729,287,674,121,6,20,229,25,0.246976915,0.317698791,0,0,0,0,0,1014
FALSE,4,317,43,67,18,1,4,28,0,0.211356467,0.312302839,0,0,0,0,0,122
FALSE,11,1345,155,364,63,6,20,138,33,0.27063197,0.371003717,0,0,0,0,0,588
FALSE,4,142,7,24,5,0,1,11,0,0.169014085,0.225352113,0,0,0,0,0,38
FALSE,4,607,76,142,27,1,13,66,7,0.233937397,0.345963756,0,0,0,0,0,251
FALSE,5,1019,135,261,70,3,27,119,13,0.256133464,0.410206084,0,0,0,0,0,518
FALSE,9,2857,436,853,155,28,80,398,90,0.298564928,0.456422821,0,0,0,0,0,1567
FALSE,11,2216,296,576,105,27,25,240,59,0.259927798,0.365523466,0,0,0,0,0,967
FALSE,1,3,0,1,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,1
FALSE,11,3230,349,795,125,15,32,270,11,0.246130031,0.323839009,0,0,0,0,0,1218
FALSE,7,496,67,109,17,2,15,53,4,0.219758065,0.352822581,0,0,0,0,0,209
FALSE,1,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
FALSE,10,794,79,191,45,2,11,72,0,0.240554156,0.343828715,0,0,0,0,0,331
FALSE,3,87,14,21,5,1,1,8,0,0.24137931,0.356321839,0,0,0,0,0,38
FALSE,4,242,38,63,5,0,8,29,4,0.260330579,0.380165289,0,0,0,0,0,105
FALSE,6,957,98,238,53,1,22,132,1,0.248693835,0.375130617,0,0,0,0,0,435
FALSE,8,992,156,248,40,4,34,120,14,0.25,0.401209677,0,0,0,0,0,476
FALSE,1,69,5,15,4,0,2,10,1,0.217391304,0.362318841,0,0,0,0,0,31
FALSE,2,457,55,107,28,1,4,35,6,0.234135667,0.326039387,0,0,0,0,0,182
FALSE,13,1303,112,279,50,0,53,168,3,0.214121259,0.374520338,0,0,0,0,0,591
FALSE,15,7032,851,1897,356,39,140,946,127,0.26976678,0.391211604,1,1,0,3,0,3286
FALSE,1,13,1,2,0,0,0,2,0,0.153846154,0.153846154,0,0,0,0,0,2
FALSE,2,212,28,50,11,0,7,24,0,0.235849057,0.386792453,0,0,0,0,0,100
FALSE,7,501,52,94,19,1,23,67,2,0.18762475,0.367265469,0,0,0,0,0,227
FALSE,8,2779,389,789,157,10,105,470,15,0.283915077,0.460957179,1,0,0,0,0,1553
FALSE,2,226,20,53,8,1,4,28,1,0.234513274,0.331858407,0,0,0,0,0,88
FALSE,7,880,116,245,32,6,7,89,23,0.278409091,0.352272727,0,0,0,0,0,355
FALSE,13,2982,248,733,111,20,21,278,10,0.245808182,0.317572099,0,0,0,1,0,1099
FALSE,1,8,0,1,0,0,0,2,0,0.125,0.125,0,0,0,0,0,1
FALSE,10,5114,734,1336,264,58,103,532,196,0.261243645,0.395971842,0,0,0,0,0,2450
FALSE,18,7649,1010,2254,350,94,79,856,352,0.294679043,0.395999477,4,1,0,3,0,3552
FALSE,6,189,25,50,14,1,2,22,0,0.264550265,0.380952381,0,0,0,0,0,89
FALSE,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,8,737,80,165,35,1,15,60,9,0.223880597,0.335142469,0,0,0,0,0,298
FALSE,13,3602,458,906,221,17,129,514,12,0.251526929,0.429761244,0,0,0,0,0,1915
FALSE,11,3412,454,876,176,5,166,565,8,0.256740914,0.457209848,0,0,0,0,0,1907
FALSE,9,660,92,163,33,1,36,121,4,0.246969697,0.463636364,0,0,0,0,0,376
FALSE,7,830,103,198,44,4,20,86,7,0.238554217,0.373493976,0,0,0,0,0,378
FALSE,3,160,20,46,9,0,1,21,3,0.2875,0.3625,0,0,0,0,0,68
FALSE,1,93,8,22,2,2,1,12,0,0.23655914,0.333333333,0,0,0,0,0,36
FALSE,3,195,15,46,10,1,2,15,2,0.235897436,0.328205128,0,0,0,0,0,77
FALSE,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,17,5418,898,1401,256,38,335,1000,221,0.258582503,0.505352529,8,0,0,0,0,3367
FALSE,12,2526,305,597,125,13,69,340,10,0.236342043,0.378068092,0,0,0,0,0,1162
FALSE,3,176,27,45,7,1,4,19,3,0.255681818,0.375,0,0,0,0,0,78
FALSE,2,319,38,76,9,2,12,37,1,0.238244514,0.39184953,0,0,0,0,0,148
FALSE,11,2639,345,632,129,16,108,337,14,0.239484653,0.423266389,0,0,0,0,0,1370
FALSE,4,230,22,50,8,1,2,19,3,0.217391304,0.286956522,0,0,0,0,0,77
FALSE,12,2629,311,676,114,15,80,317,43,0.257131989,0.403195131,0,0,0,0,0,1269
FALSE,9,1988,253,495,109,11,36,217,61,0.248993964,0.369215292,0,0,0,0,0,890
FALSE,6,684,111,165,45,6,22,86,30,0.24122807,0.421052632,0,0,0,0,0,361
FALSE,3,94,13,20,4,0,1,5,0,0.212765957,0.287234043,0,0,0,0,0,32
FALSE,4,546,80,133,10,2,0,31,30,0.243589744,0.269230769,0,0,0,0,0,159
FALSE,1,47,4,13,2,1,1,11,0,0.276595745,0.425531915,0,0,0,0,0,24
FALSE,5,1014,129,251,38,4,3,56,66,0.247534517,0.301775148,0,0,0,0,0,351
FALSE,1,24,6,6,0,1,2,2,0,0.25,0.583333333,0,0,0,0,0,17
FALSE,10,2178,274,580,102,17,33,197,73,0.266299357,0.374196511,1,0,0,0,0,967
FALSE,2,40,3,8,2,0,2,4,0,0.2,0.4,0,0,0,0,0,20
FALSE,1,9,0,1,1,0,0,0,0,0.111111111,0.222222222,0,0,0,0,0,3
FALSE,7,2329,268,616,119,11,25,279,18,0.264491198,0.357234865,0,0,0,0,0,987
FALSE,3,37,5,9,0,0,1,5,1,0.243243243,0.324324324,0,0,0,0,0,13
FALSE,4,480,46,114,18,2,14,55,2,0.2375,0.370833333,0,0,0,0,0,212
FALSE,4,1031,155,268,49,8,15,114,42,0.259941804,0.366634336,0,0,0,0,0,450
FALSE,13,4522,691,1187,217,33,122,513,65,0.262494471,0.406015038,2,0,0,0,0,2208
FALSE,7,932,104,234,44,3,4,85,12,0.251072961,0.317596567,0,0,0,0,0,347
FALSE,3,109,14,23,4,0,4,8,0,0.211009174,0.357798165,0,0,0,0,0,47
FALSE,7,1219,160,306,54,13,15,121,14,0.251025431,0.353568499,0,0,0,0,0,513
FALSE,3,251,30,56,5,3,7,22,4,0.22310757,0.35059761,0,0,0,0,0,103
FALSE,13,2004,328,501,73,15,12,134,154,0.25,0.319361277,0,0,0,0,0,740
FALSE,1,25,2,6,1,0,1,2,0,0.24,0.4,0,0,0,0,0,12
FALSE,19,8673,1240,2380,424,30,350,1372,142,0.274414851,0.451285599,3,0,0,0,0,4718
FALSE,2,12,2,2,2,0,0,1,0,0.166666667,0.333333333,0,0,0,0,0,6
FALSE,1,6,0,1,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,1
FALSE,7,688,60,152,21,2,13,72,2,0.220930233,0.313953488,0,0,0,0,0,252
FALSE,2,202,23,47,10,0,4,18,1,0.232673267,0.341584158,0,0,0,0,0,83
FALSE,12,3744,444,966,186,20,28,355,47,0.258012821,0.340811966,1,0,0,0,0,1510
FALSE,1,8,0,1,1,0,0,3,0,0.125,0.25,0,0,0,0,0,3
FALSE,1,27,4,6,0,0,3,5,0,0.222222222,0.555555556,0,0,0,0,0,18
FALSE,1,60,6,13,4,1,0,6,1,0.216666667,0.316666667,0,0,0,0,0,24
FALSE,3,257,30,64,12,3,8,32,0,0.249027237,0.412451362,0,0,0,0,0,129
FALSE,2,105,18,28,5,3,1,9,1,0.266666667,0.4,0,0,0,0,0,51
FALSE,1,7,1,3,1,0,0,2,0,0.428571429,0.571428571,0,0,0,0,0,5
FALSE,11,2413,310,657,153,10,81,369,47,0.272275176,0.444674679,0,0,0,0,0,1317
FALSE,1,12,1,2,0,0,0,0,1,0.166666667,0.166666667,0,0,0,0,0,2
FALSE,1,28,5,7,2,0,2,2,0,0.25,0.535714286,0,0,0,0,0,19
FALSE,1,5,1,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1
FALSE,10,1788,305,493,82,10,11,159,112,0.275727069,0.351230425,0,0,0,0,0,731
FALSE,2,218,28,55,11,1,1,20,13,0.252293578,0.325688073,0,0,0,0,0,84
FALSE,12,5853,974,1726,389,21,381,1239,88,0.294891509,0.563813429,5,0,0,0,0,4091
FALSE,8,2227,345,570,100,12,45,243,66,0.255949708,0.372249663,0,0,0,0,0,986
FALSE,9,1902,254,446,76,12,86,307,17,0.234490011,0.422712934,0,0,0,0,0,978
FALSE,3,168,30,36,1,1,0,10,10,0.214285714,0.232142857,0,0,0,0,0,41
FALSE,16,6686,773,1764,275,69,28,619,169,0.263834879,0.338169309,3,0,0,1,0,2633
FALSE,4,311,53,72,9,3,4,25,6,0.231511254,0.318327974,0,0,0,0,0,115
FALSE,13,2844,332,648,136,12,88,376,14,0.227848101,0.376933896,0,0,0,0,0,1308
FALSE,3,102,17,26,6,0,1,7,0,0.254901961,0.343137255,0,0,0,0,0,42
FALSE,14,5520,761,1593,300,27,126,663,196,0.288586957,0.421195652,2,0,0,0,0,2778
FALSE,1,4,2,2,0,0,0,0,0,0.5,0.5,0,0,0,0,0,2
FALSE,9,1021,155,257,43,11,30,131,26,0.251714006,0.403525955,0,0,0,0,0,496
FALSE,7,2078,259,555,98,4,86,336,21,0.267083734,0.442252166,0,0,0,0,0,1107
FALSE,9,1555,187,364,90,7,67,259,4,0.234083601,0.43022508,0,0,0,0,0,833
FALSE,11,2483,297,655,123,22,44,264,66,0.263793798,0.384212646,0,0,0,0,0,1143
FALSE,10,1244,102,315,51,1,24,141,5,0.253215434,0.353697749,0,0,0,0,0,516
FALSE,2,15,4,2,0,0,0,1,3,0.133333333,0.133333333,0,0,0,0,0,2
FALSE,8,2773,340,703,124,28,23,248,45,0.253516048,0.343310494,0,0,0,0,0,1127
FALSE,8,379,49,90,16,2,4,36,5,0.237467018,0.321899736,0,0,0,0,0,144
FALSE,5,405,62,95,20,1,20,60,4,0.234567901,0.437037037,0,0,0,0,0,218
FALSE,1,6,2,1,0,0,0,1,0,0.166666667,0.166666667,0,0,0,0,0,1
FALSE,3,372,54,101,16,1,7,40,3,0.271505376,0.376344086,0,0,0,0,0,164
FALSE,11,3104,465,804,129,20,105,423,78,0.259020619,0.414948454,0,0,0,0,0,1542
FALSE,1,45,6,10,1,0,0,4,0,0.222222222,0.244444444,0,0,0,0,0,12
FALSE,12,1450,157,368,73,2,33,176,1,0.253793103,0.375172414,0,0,0,0,0,652
FALSE,1,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FALSE,3,85,7,21,7,1,1,8,0,0.247058824,0.388235294,0,0,0,0,0,42
FALSE,3,49,1,4,3,0,0,2,0,8.16E-02,0.142857143,0,0,0,0,0,10
FALSE,17,3101,311,774,144,10,61,323,7,0.249596904,0.361496292,0,0,0,0,0,1336
FALSE,1,27,4,5,0,0,1,2,0,0.185185185,0.296296296,0,0,0,0,0,9
FALSE,1,18,3,6,0,0,0,0,0,0.333333333,0.333333333,0,0,0,0,0,6
FALSE,5,754,94,223,38,4,2,76,11,0.295755968,0.364721485,0,0,0,0,0,319
FALSE,1,3,6,1,1,0,0,0,2,0.333333333,0.666666667,0,0,0,0,0,3
FALSE,11,2527,325,667,107,2,90,387,7,0.263949347,0.414721013,0,0,0,0,0,1247
FALSE,1,13,0,1,0,0,0,1,0,7.69E-02,7.69E-02,0,0,0,0,0,1
FALSE,2,13,0,1,0,0,0,0,2,7.69E-02,7.69E-02,0,0,0,0,0,1
FALSE,8,1547,225,406,78,10,56,226,7,0.262443439,0.43438914,0,0,0,0,0,816
FALSE,9,713,97,164,35,2,31,97,3,0.230014025,0.415147265,0,0,0,0,0,364
FALSE,13,3998,535,1216,246,21,76,513,45,0.304152076,0.433216608,0,0,0,0,0,2075
FALSE,11,4558,597,1222,209,54,32,351,123,0.268100044,0.358709961,1,0,0,0,0,1930
FALSE,6,885,162,218,47,12,42,125,19,0.246327684,0.468926554,0,0,0,0,0,516
FALSE,1,97,7,21,6,1,1,8,1,0.216494845,0.329896907,0,0,0,0,0,40
FALSE,15,2232,216,493,119,4,56,261,1,0.220878136,0.353046595,0,0,0,0,0,967
FALSE,4,313,52,75,7,1,0,21,9,0.239616613,0.268370607,0,0,0,0,0,92
FALSE,3,332,38,86,17,3,12,48,3,0.259036145,0.436746988,0,0,0,0,0,177
FALSE,5,50,4,8,1,2,0,3,0,0.16,0.26,0,0,0,0,0,16
FALSE,2,174,24,43,11,0,9,36,0,0.247126437,0.465517241,0,0,0,0,0,101
FALSE,3,126,23,27,5,2,2,8,3,0.214285714,0.333333333,0,0,0,0,0,51
FALSE,4,74,19,20,4,0,2,5,3,0.27027027,0.405405405,0,0,0,0,0,36
FALSE,2,133,21,25,3,0,0,6,9,0.187969925,0.210526316,0,0,0,0,0,31
FALSE,2,49,6,12,3,0,0,7,3,0.244897959,0.306122449,0,0,0,0,0,18
FALSE,13,3367,320,831,174,3,102,476,13,0.246807247,0.391149391,0,0,0,0,0,1596
FALSE,1,5,0,1,0,0,0,0,0,0.2,0.2,0,0,0,0,0,1
FALSE,8,1570,223,386,75,7,18,147,109,0.245859873,0.336942675,0,0,0,0,0,629
FALSE,7,805,96,225,43,2,22,116,9,0.279503106,0.419875776,0,0,0,0,0,405
FALSE,16,5795,795,1599,238,72,91,580,183,0.275927524,0.388955997,0,0,0,0,0,2655
FALSE,2,9,3,3,0,0,3,5,0,0.333333333,1.333333333,0,0,0,0,0,15
FALSE,4,317,30,56,11,0,5,27,1,0.176656151,0.258675079,0,0,0,0,0,98
FALSE,9,3287,401,849,157,24,58,382,43,0.258290234,0.373592942,0,0,0,0,0,1467
FALSE,9,654,66,167,23,1,3,60,2,0.255351682,0.30733945,0,0,0,0,0,228
FALSE,9,4150,554,1124,254,17,84,440,119,0.270843373,0.400963855,0,0,0,0,0,2019
FALSE,1,26,1,5,1,0,0,1,2,0.192307692,0.230769231,0,0,0,0,0,7
FALSE,16,4159,516,1197,218,13,42,495,11,0.28780957,0.376773263,0,0,0,0,0,1840
FALSE,2,10,3,2,0,0,0,0,0,0.2,0.2,0,0,0,0,0,2
FALSE,13,3408,477,922,158,35,37,388,97,0.270539906,0.370011737,0,0,0,0,0,1491
FALSE,7,771,92,212,36,10,6,56,21,0.274967575,0.370946822,0,0,0,0,0,338
FALSE,11,2493,243,611,130,2,63,319,3,0.245086241,0.374649017,0,0,0,0,0,1129
FALSE,2,10,1,1,1,0,0,1,1,0.1,0.2,0,0,0,0,0,3
FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FALSE,3,25,3,6,3,0,0,4,0,0.24,0.36,0,0,0,0,0,12
FALSE,3,64,8,15,2,1,2,7,0,0.234375,0.390625,0,0,0,0,0,30
FALSE,3,181,18,43,8,0,2,21,1,0.237569061,0.314917127,0,0,0,0,0,67
FALSE,12,1548,210,389,73,11,39,219,33,0.25129199,0.388242894,0,0,0,0,0,724
FALSE,1,36,5,9,2,0,2,6,0,0.25,0.472222222,0,0,0,0,0,21
FALSE,17,7344,1125,1934,378,71,208,846,346,0.263344227,0.419117647,3,0,0,7,0,3735
FALSE,11,2114,280,515,95,7,81,275,9,0.243614002,0.41012299,0,0,0,0,0,1050
FALSE,11,2874,351,784,151,9,94,419,11,0.272790536,0.429714683,0,0,0,0,0,1489
FALSE,2,71,4,13,3,0,1,5,1,0.183098592,0.267605634,0,0,0,0,0,23
FALSE,14,5262,580,1379,251,16,144,740,47,0.262067655,0.397947548,0,0,0,0,0,2505
FALSE,13,3715,528,1005,187,21,186,586,96,0.270524899,0.482368775,0,0,0,0,0,2186
FALSE,7,1409,138,363,70,5,23,175,2,0.257629524,0.363378282,0,0,0,0,0,610
FALSE,5,530,78,128,21,5,1,34,27,0.241509434,0.305660377,0,0,0,0,0,189
FALSE,17,5047,781,1358,225,40,57,503,246,0.269070735,0.363384189,0,0,0,0,0,2156
FALSE,4,213,22,52,14,2,3,24,1,0.244131455,0.370892019,0,0,0,0,0,98
FALSE,10,2775,470,730,126,5,141,490,36,0.263063063,0.464504505,1,0,0,0,0,1561
FALSE,11,676,82,153,27,3,24,88,0,0.226331361,0.381656805,0,0,0,0,0,312
FALSE,9,1739,179,479,87,5,30,241,1,0.275445658,0.382978723,0,0,0,0,0,788
FALSE,8,2155,316,626,135,11,16,194,56,0.290487239,0.385614849,0,0,0,0,0,993
